@id,@lat,@lon,name,tourism
413884675,-34.648681,150.4767703,Twin Falls Lookout,viewpoint
413884677,-34.6485072,150.4753769,Paines Lookout,viewpoint
414549527,-33.5208693,149.2514482,Church Hill Rotary Lookout,viewpoint
414685409,-30.4559336,151.3769509,Bulagaranda (Mt Yarrowyck) Aboriginal Paintings,attraction
415288477,-30.3303695,151.6751272,Thunderbolt's Cave,attraction
415303774,-33.6259396,150.6084283,Grose Head South Lookout,viewpoint
415308230,-30.6950409,151.5849708,Gostwyck Chapel,attraction
415308232,-30.6279284,151.4732106,Uralla Fossicking Area,attraction
415309805,-30.542573,151.8939711,Bakers Creek Falls Lookout,viewpoint
415516937,-27.4723588,153.0574348,,viewpoint
416374090,-26.3047992,152.836182,James McKane (Tablelands) Lookout,viewpoint
416855148,-38.2229711,146.1617473,Mount Speed Lookout,attraction
417265654,-34.6499419,150.48258,May Lookout,viewpoint
417266229,-34.6483341,150.4826322,,viewpoint
417289761,-32.7165186,151.2571404,Mistletoe Winery,attraction
418715311,-33.293508,116.1714816,Water Tank,viewpoint
418730138,-34.341386,146.0735238,Catania Fruit Salad,attraction
418751925,-31.5181662,138.6386742,Cazneaux Tree,viewpoint
418752066,-31.5425278,138.5866445,Wangarra Lookout,viewpoint
418752095,-31.5458173,138.5875238,Lower Lookout,viewpoint
419062494,-31.6091255,138.634778,,viewpoint
419111145,-31.9048821,138.3645866,Jarvis Hill Lookout,viewpoint
419546238,-34.1111892,141.9086198,,viewpoint
420045644,-37.950768,145.2390134,Nerranjeri Wurundjeri Historic Area Lookout,viewpoint
420847961,-30.9094161,134.0809304,,viewpoint
421202614,-33.9621742,137.7147535,War Memorial,museum
421430692,-37.6885383,145.2247153,Kangaroo Ground Memorial Tower,viewpoint
421546189,-37.1495147,142.4588006,The Balconies Lookout,viewpoint
421546205,-37.1481605,142.4481924,,viewpoint
421546233,-37.1476127,142.4467662,,viewpoint
422502555,-23.1839075,150.9491449,2nd Lookout,viewpoint
422589082,-34.5010385,150.4579431,Wombats View,viewpoint
423168283,-31.2734434,149.2772232,Clock Tower,attraction
423791775,-37.1105542,142.4125462,Broken Falls Lookout,viewpoint
423791833,-37.1110191,142.4070147,MacKenzie Falls Lookout,viewpoint
423823530,-36.4994497,142.0155733,Wimmera River,viewpoint
426219519,-33.8458051,151.2020114,,viewpoint
427867402,-36.309461,146.207288,Ryans Lookout,viewpoint
427939135,-37.4854508,140.0052789,Durant's Lookout,viewpoint
427963588,-37.561354,140.4107567,Millicent Lookout,viewpoint
429065122,-38.3130465,144.6943756,Norris Barracks,attraction
429407331,-38.3300204,144.6969117,,viewpoint
429417260,-32.9077621,151.6865534,,viewpoint
429417287,-32.9068794,151.6873312,,viewpoint
429417299,-32.9077711,151.6883182,,viewpoint
429422014,-29.4623971,147.9671911,Lunatic Hill Open Cut,viewpoint
429422034,-29.4627088,147.9687623,Lunatic Hill Open Cut,viewpoint
429422369,-29.4298595,147.9236762,First Shaft Lookout,viewpoint
429547962,-26.7664461,124.3664183,Empress Spring,attraction
429665145,-34.1760622,148.3798884,Touts Lookout,viewpoint
429677646,-34.4622566,150.4275185,Jellore Lookout,viewpoint
429677650,-34.470746,150.4290631,Bowral Lookout,viewpoint
429713192,-29.4888894,142.2501772,Mount Wood Outdoor Pastoral Museum,attraction
429736473,-23.6513471,150.389123,Rotary Lookout,viewpoint
429736475,-23.6479034,150.3824181,,viewpoint
429745822,-23.1650734,150.4904529,Capricorn Caves,attraction
429759577,-27.5912731,141.1396187,Old Conrick's Crossing,attraction
430028031,-23.2562039,150.8291309,Singing Ship,viewpoint
430046527,-28.1326508,140.211252,Moomba viewing bay,attraction
430046533,-29.3997241,139.9878813,Monte Collina bore,attraction
430096353,-29.4008156,136.814772,Coward Springs Station,attraction
430096359,-29.486381,137.179912,Lake Eyre South Lookout,viewpoint
430096371,-29.4465569,136.857963,The Bubbler - Mound Spring,attraction
430096372,-29.4532362,136.8579176,Blanche Cup - Mound Spring,attraction
430604789,-27.4769871,152.9731298,,viewpoint
430702080,-31.2335071,136.4052174,Lake Hart Rest Area and Lookout,viewpoint
430702098,-31.2646192,136.5990284,Island Lagoon Lookout,viewpoint
431104667,-31.9731577,116.0606819,Bibbulmun Track Northern Terminus,attraction
431412163,-31.6143464,138.6034865,Wilpena Pound Lookout,viewpoint
431467259,-33.7020496,140.1242784,Froggy Hide,viewpoint
431467386,-33.7056707,140.2128555,Josie's Hideaway,viewpoint
431467894,-33.7527605,139.9969073,Old Gluepot Hide,viewpoint
431468082,-33.7649787,140.0453642,The Don & Chrisl Lill Bird Hide,viewpoint
431468135,-33.7815457,140.1401621,John Martin Hide,viewpoint
431475334,-31.3494789,151.1382782,Chaffey Dam Lookout,viewpoint
431492780,-31.0989618,150.9366802,Australian Country Music Hall of Fame,attraction
431495823,-29.2431312,145.1384321,Numulla Lake,attraction
432430184,-32.9643867,151.66207,,viewpoint
432482311,-31.277069,138.5780312,Aroona Spring,attraction
432482333,-31.4045727,138.5865928,Bunyeroo Valley Lookout,viewpoint
432824726,-31.1145705,138.5261647,,viewpoint
432824727,-31.1856298,138.6836452,Great Wall of China viewpoint,viewpoint
432824730,-31.6004755,138.8687676,Site of old woolwash,attraction
434262426,-26.8354388,151.5515599,Burton's Well,attraction
434281035,-26.888611,151.6004191,Mount Mowbullan,viewpoint
434285119,-35.3002352,149.138486,,viewpoint
434369944,-23.3756475,150.5070455,Archer Park Rail Museum,museum
434858614,-33.8923388,151.0409844,Big Bike,attraction
436208142,-37.5803817,143.8605954,Ballaarat Observatory,museum
436208157,-37.5787488,143.8654906,Sovereign Hill Lookout,viewpoint
437609800,-42.9231916,147.185236,Wellington Falls Lookout,viewpoint
439951023,-37.8747956,145.1270482,Monash Historic Society,museum
439996156,-30.3350627,139.3814289,Ochre Wall,attraction
440018068,-30.2725883,139.2877437,Nooldoo Nooldoona Waterhole,attraction
440018080,-30.2429661,139.2276033,Quondong Tree,attraction
440018081,-30.2554562,139.2244285,The Needles (no access),attraction
440044661,-30.273372,139.341196,Coulthards Lookout,viewpoint
440082801,-30.5586787,139.1668261,Palm Trees,attraction
440111199,-33.4263463,149.551467,,viewpoint
440111207,-33.4340609,149.5495616,,viewpoint
440472119,-25.9140755,153.0977387,Carlo Dune Viewing Platform,viewpoint
440720106,-33.4561992,149.5509731,McPhillamy Park Lookout,viewpoint
441511815,-27.1762326,151.2449198,Pioneer Park Museum,museum
441513619,-41.1624806,146.3294885,Don Heads Historic Site,attraction
441523040,-37.6861965,145.4743071,Rochford Winery,attraction
442296490,-12.445818,130.6717039,Magnetic Termite Mounds,viewpoint
442517282,-28.260225,152.6484729,Montserrat Lookout,viewpoint
442569654,-28.2359784,152.5146523,,viewpoint
443213702,-29.0842539,151.9680631,Mount Mackenzie Lookout,viewpoint
443314884,-33.79855,151.1528447,,viewpoint
443314885,-33.7984844,151.1524199,,viewpoint
443314887,-33.798917,151.1497331,,viewpoint
443321893,-38.2668536,145.9823158,,viewpoint
443321962,-38.2620019,145.9989518,,viewpoint
443617321,-33.7964042,151.2217616,,viewpoint
443617328,-33.7966823,151.2199036,,viewpoint
443617329,-33.7936558,151.2220042,,viewpoint
443617377,-33.7949188,151.2209525,,viewpoint
443635401,-28.2513738,152.7079816,Five Peaks View,viewpoint
443642933,-26.3198459,152.8915706,Twin Hill Views,viewpoint
444252032,-30.5214104,153.0279795,Hungry Head Headland,viewpoint
444332439,-30.5746,151.918762,,viewpoint
444667707,-35.2322993,148.9939766,Strathnairn Gallery,attraction
444668307,-25.4469889,153.1276318,Nulwarr Hill,viewpoint
444668653,-25.5347516,153.0996282,Markwells Lookout,viewpoint
445359324,-33.8365677,151.2589346,,viewpoint
445411570,-32.9364121,151.689713,,viewpoint
445537303,-38.6479627,143.0656431,Mutton Bird Island Lookout,viewpoint
445537312,-38.6686286,143.1121047,Gibson Steps,viewpoint
445537459,-38.6483098,143.0688505,Loch Ard Wreck lookout,viewpoint
445537514,-38.6493232,143.0722725,The Razorback,viewpoint
446033537,-32.3648848,152.2933418,The Grandis,viewpoint
446169992,-16.5052489,123.5447113,Horizontal Waterfalls,attraction
446266331,-38.6479293,143.0726297,Tom and Eva Lookout,viewpoint
446462047,-28.2387827,152.4450472,1955 Lincoln aircraft wreck,attraction
446874373,-32.8837894,151.7136213,,viewpoint
447570776,-28.250683,153.1798901,Nyamulli Lookout,viewpoint
447573994,-28.1998882,153.2142951,Burrawong Lookout,viewpoint
447573999,-28.1927778,153.2157221,Milleribah Lookout,viewpoint
447574235,-28.1973266,153.1830231,3,attraction
447579892,-28.2386331,153.2196636,Araucaria Lookout,viewpoint
447579916,-28.2052477,153.1972429,Koolanbilba Lookout,viewpoint
447591030,-28.1937432,153.215661,Nyoongai Lookout,viewpoint
447591031,-28.1950888,153.2156905,Goorooburra Lookout,viewpoint
447591037,-28.2101148,153.1916954,Tullawallal Lookout,viewpoint
447591039,-28.2300873,153.1981489,Joalah Lookout,viewpoint
447591626,-28.2494115,153.1924998,Chakoonya Lookout,viewpoint
447591629,-28.2214949,153.215315,Numinbah Lookout,viewpoint
447591630,-28.2535675,153.2137727,Warumblebah Lookout,viewpoint
447591631,-28.2537043,153.2155125,Garragoolba Lookout,viewpoint
447992071,-35.270034,149.0640368,,viewpoint
448097840,-38.1468371,144.3024932,Wombat Hill Lookout,viewpoint
448108633,-30.5337376,152.0331697,Main Falls Lookout,viewpoint
448108638,-30.531213,152.0384987,Gorge Lookout,viewpoint
448108640,-30.5315908,152.0411148,Wollomombi Falls Lookout,viewpoint
448108641,-30.5326853,152.0448471,Chandler Falls Lookout,viewpoint
448108642,-30.5353539,152.0333888,Checks Lookout,viewpoint
448108643,-30.5415061,152.0298625,Chandler Viewpoint,viewpoint
448143051,-38.6658266,143.1046279,The Twelve Apostles,viewpoint
448157482,-32.3772172,116.2528686,Sullivan Rock,viewpoint
448157483,-32.3514537,116.2546796,Mount Cuthbert,viewpoint
448157486,-32.3629191,116.2534853,Mount Vincent,viewpoint
448176735,-28.2003478,153.1860044,13,attraction
448176745,-28.200853,153.1849474,12,attraction
448176757,-28.2016819,153.18431,11,attraction
448176759,-28.200648,153.1842621,8,attraction
448176768,-28.2012081,153.1833148,6,viewpoint
448810461,-37.827188,145.0244299,Melbourne Tram Museum,attraction
449282089,-38.649005,143.611911,,viewpoint
450518484,-33.9297814,137.626416,Wallaroo Heritage and Nautical National Trust Museum,museum
452875654,-36.3235596,148.2002601,Scammells Ridge Lookout,viewpoint
453026034,-36.6922635,148.4509586,Wallace Craigie Lookout,viewpoint
453040654,-35.6224467,148.2946453,,viewpoint
453040717,-35.6242371,148.2930056,,viewpoint
453049550,-35.52265,148.1395218,Weemala Lookout,viewpoint
454166701,-30.801428,152.106187,,viewpoint
454743751,-35.2859418,138.5712418,John Yeats Memorial Lookout,viewpoint
454986254,-24.3315601,133.6334563,Rainbow Valley,viewpoint
455557515,-37.5145407,145.751522,Bruno's Art and Sculpture Garden,gallery
455755951,-28.8093012,153.6056485,Pat Morton Lookout,viewpoint
456550560,-35.2409442,148.9771182,Shepherd's Lookout,viewpoint
456849858,-37.0397475,147.6353267,McMillans Lookout,viewpoint
457391905,-36.9847494,147.1134263,Danny's Lookout,viewpoint
457901683,-27.3452655,153.0953836,,viewpoint
457978753,-31.8709977,152.6872373,,viewpoint
458711237,-25.3949187,153.0849638,Leading Hill,viewpoint
458712741,-33.8439726,151.2391873,Free Flight Bird Show,attraction
458714303,-25.1156421,153.1264332,Arch Cliff,viewpoint
458714462,-25.0806401,153.1634748,Yathon Cliff,viewpoint
458714857,-24.8523758,153.1866984,Teahwan Rocks,viewpoint
458715041,-24.8170345,153.1196509,Rooney Point,attraction
458716264,-25.1468629,153.2947757,The Cathedrals,viewpoint
461114868,-33.8386591,151.2047692,Mary McKillop Museum,museum
463249383,-42.128337,148.2890509,Freycinet Sea Cruises,attraction
465200731,-33.6041427,150.8225468,Doctors House,attraction
465200732,-33.6045186,150.8227619,Hawkesbury Museum – John Howe’s House,museum
465200733,-33.6067912,150.8310395,Peninsula House & Tebbutt's Observatory 1879 & 1894,museum
465200755,-33.6088255,150.8131398,Anglican Rectory (1825),attraction
465200757,-33.6133162,150.811954,Old Station Masters House – 1880,attraction
465227316,-36.3445328,140.9670723,State border,attraction
465624732,-34.681867,117.8690699,Hayward Peak,viewpoint
465624769,-34.6813449,117.8572261,Morgan's View,viewpoint
465629637,-34.3928929,117.8106016,Western Lookout,viewpoint
469535409,-27.4760147,152.9781956,,viewpoint
469535526,-27.474997,152.9776929,Richard Randall Art Studio,gallery
469558516,-29.0479742,167.9824449,,viewpoint
469558594,-29.0106195,167.9243711,,viewpoint
469573217,-41.7777171,145.5332684,Stitt Falls Lookout,viewpoint
469628627,-34.08075,148.3642503,Mount Oriel Homestead (Iandra Castle),attraction
469734407,-41.7326431,146.5086383,Meander Falls,attraction
470977976,-26.6301658,152.8396026,Peregrine Lookout,viewpoint
470977979,-26.630855,152.8411305,Mapleton Falls Lookout,viewpoint
471188177,-26.6031938,152.8292677,,viewpoint
471230338,-26.5898843,152.7957335,,viewpoint
471230360,-26.5959049,152.8144923,,viewpoint
472460335,-26.3860516,153.037528,The Big Shell,attraction
472673798,-34.6562798,150.7042971,Jamberoo Lookout,viewpoint
473363722,-27.9331593,153.1725299,Witches Falls Lookout,viewpoint
473371613,-19.1780156,146.8444748,Hawkings Point Lookout,viewpoint
473371614,-19.1771262,146.8344617,Sails Rock Lookout,viewpoint
473507119,-27.2306055,153.1170658,Redcliffe Lagoon,attraction
474383352,-33.2988344,151.5513083,Pelican Beach,attraction
475489434,-33.7497663,150.2829833,,viewpoint
475489435,-33.7558526,150.2872847,Castle Head,viewpoint
475489487,-33.7504883,150.2833711,,viewpoint
475568575,-37.6407201,145.5494824,Maroondah Dam Lookout,viewpoint
477276204,-35.0010547,148.1105331,Dog on the Tuckerbox,attraction
477310013,-26.3633925,152.8561382,Noosa Shire Museum,museum
478486496,-34.7670398,149.7197092,Goulburn Brewery,attraction
478549654,-28.2327317,153.1374954,Tree Top Walk Ladder,viewpoint
478556046,-28.2440308,153.1528898,Picnic Rock,attraction
480641725,-38.0037067,145.1253312,Birdhide,viewpoint
482102460,-27.4232042,153.1701079,,viewpoint
485525354,-30.887268,151.959086,,viewpoint
485528062,-30.9221101,151.8490944,,viewpoint
486059838,-23.3628043,119.7258763,,viewpoint
488427882,-33.6511828,151.2514504,,viewpoint
489290681,-27.3734336,153.0935999,Bora Ring,viewpoint
489319906,-27.3748987,153.0953806,,viewpoint
491615441,-34.1834183,151.0475614,,viewpoint
492603506,-34.2146485,151.006575,,viewpoint
493792629,-34.1534625,151.0995456,Eagle Rock,attraction
494778493,-37.6545602,144.0380922,Lal Lal Falls,viewpoint
496786550,-33.5826493,151.2138825,Top of the World,viewpoint
496967773,-33.8337046,151.211212,,viewpoint
496996199,-23.2403744,150.8185197,,viewpoint
497736191,-41.1370449,146.6273294,Archers Knob,viewpoint
498485346,-34.0929785,150.7697954,Campbelltown Steam & Machinery Museum,attraction
498740509,-41.1034227,146.8619948,Mt George Signal Tower,viewpoint
501544041,-37.79653,145.010055,Galatea Point Lookout,viewpoint
501567223,-41.8775739,148.3058927,Lookout Rock,viewpoint
501660965,-43.0484627,147.9497999,,viewpoint
501699170,-43.0318327,147.9183751,,viewpoint
501770488,-33.5475927,151.1798887,Western Lookout,viewpoint
501770556,-33.5539429,151.1885653,Tipper Lookout,viewpoint
501770636,-33.5467005,151.1909828,Lloyd Trig,viewpoint
501794986,-27.261737,153.1073329,HMQS Gayundah Viewing Area,viewpoint
503875263,-30.7883643,152.1482266,Probable site of old hut,attraction
504914787,-15.468966,145.2506461,James Cook Museum,museum
506112481,-42.963602,147.2518176,,viewpoint
506146166,-42.7168488,146.4661592,Tim Shea lookout,viewpoint
507961677,-24.464721,150.914162,Beautiful Betsy,attraction
508171789,-37.0459016,146.621891,Dangdongadale Falls,viewpoint
509913791,-26.6899268,152.8598576,Baroon Lookout,viewpoint
509913800,-26.6940881,152.8636715,Narrows Lookout,viewpoint
509913947,-38.3723233,144.2775054,Southside,viewpoint
509914568,-38.36672,144.2857624,,viewpoint
509915086,-38.3686317,144.2823849,,viewpoint
510134810,-41.0624433,145.904093,Wilf Campbell Memorial Lookout,viewpoint
510165671,-41.5329435,146.4278091,Alum Cliffs Lookout,viewpoint
510177556,-41.5003587,146.3544775,,viewpoint
512059837,-37.8826053,142.3007643,Mount Rouse,viewpoint
512086416,-37.6104787,141.6888693,Points Reserve Arboretum,attraction
512103438,-35.7823818,150.1452601,Gold Rush Colony,attraction
512284197,-38.3453087,144.3186657,,viewpoint
513069607,-36.2315953,147.1705049,Tallangatta Lookout,viewpoint
513236715,-35.1448433,139.3167973,Frank Jackman Lookout,viewpoint
513239260,-35.1209948,139.2847614,Bunyip,attraction
513420049,-38.3913087,144.2508711,,viewpoint
513460523,-37.8396074,145.0501921,,viewpoint
515910921,-38.3476455,144.3040557,Little Rock Lookout,viewpoint
515911438,-38.3497823,144.3020255,Bird Rock Lookout,viewpoint
515911463,-38.3527976,144.2970103,,viewpoint
515911723,-38.3676926,144.2850201,,viewpoint
519557975,-38.1557663,145.1058011,Oliver's Hill Lookout,viewpoint
522275846,-31.0523025,151.765269,Lions Lookout,viewpoint
522547436,-38.3560164,144.296616,,viewpoint
522548402,-38.3486528,144.3023373,,viewpoint
522548608,-38.3477059,144.303333,,viewpoint
522668035,-37.1027794,149.9534606,Red Point Lookout,viewpoint
523442510,-37.1391428,142.5090333,Venus Baths,attraction
524150044,-38.4682413,144.0533971,Ocean View Lookout,viewpoint
524151754,-38.4682424,144.0694501,Spion Kop,viewpoint
524759787,-34.1855729,142.1766028,Mildura Holiday Houseboats,attraction
527085227,-31.7704932,115.7314662,,viewpoint
528522469,-27.447434,153.0991847,,viewpoint
528588880,-35.0081587,138.6483115,Old Government House,attraction
528655694,-38.3850496,144.2507366,,viewpoint
528657082,-38.3820397,144.2551745,,viewpoint
528665643,-38.374994,144.2693732,,viewpoint
529188129,-34.9565594,138.5866758,SASMEE Model Trains,attraction
529398797,-35.9373044,136.7321701,Callitris Platform,viewpoint
529749393,-30.09175,153.162833,,viewpoint
534092653,-38.3967384,144.2263738,,viewpoint
534093510,-38.3966655,144.236854,,viewpoint
534236201,-33.9104604,114.9965543,Meekadarribee,viewpoint
534243166,-21.6419617,116.3236031,Haul Pak,attraction
534261073,-27.5120314,151.9544194,Mt Kynoch Lookout,viewpoint
534274475,-33.3454613,115.8884691,,viewpoint
534502631,-37.9426397,146.4497753,,viewpoint
534502636,-37.9414894,146.4518281,Walhalla Bandstand,viewpoint
534524321,-37.9389627,146.4491053,Long Tunnel Extended Mine Entrance,attraction
534587849,-33.8106751,151.2736331,,viewpoint
535072887,-34.1328897,151.0147878,,viewpoint
535081116,-38.2870184,144.0516003,Wurdee Boluc Reservoir Lookout,viewpoint
536320452,-37.9290976,141.2850409,,viewpoint
536438635,-37.3701209,144.5975702,,viewpoint
537502787,-31.8874503,116.784631,Mt Brown Lookout,viewpoint
537518061,-35.17075,149.11945,Crinigan's Stone Hut,attraction
537640523,-35.5564877,138.6251391,,museum
537641582,-35.5572004,138.6251832,Victor Harbor Horsedrawn Tram,attraction
538726150,-32.7561056,151.5392462,Darcys Lookout,viewpoint
539307029,-33.5463126,148.9016753,Angullong Vineyard,attraction
539880476,-33.8127551,151.263444,,viewpoint
540012186,-33.7437449,150.2802322,,viewpoint
540012188,-33.744042,150.280302,,viewpoint
540118898,-33.7823388,150.5910271,Red Hands Cave,attraction
540729357,-33.3397357,115.894499,Lower Wellington Weir,attraction
541075512,-33.732029,150.286133,,viewpoint
541403595,-27.4364851,153.5464403,,viewpoint
541403596,-27.4349479,153.5463024,,viewpoint
541403597,-27.4366238,153.5449548,,viewpoint
542891698,-37.716311,144.2495835,,viewpoint
548007375,-31.5141226,150.6668842,Who'd A Though It Lookout,viewpoint
548059590,-32.8676664,149.9510961,Old Rotary lookout,viewpoint
549764852,-33.724385,151.0182389,The Convicts Vista,viewpoint
550219922,-36.0619208,136.7059892,,viewpoint
552935770,-38.2150432,145.3765804,Lighthouse lookout,viewpoint
552935826,-38.2129806,145.4593271,,viewpoint
553414463,-34.6726739,150.7206215,Illawarra Lookout,viewpoint
554073833,-34.4875371,150.3345562,Lambies Well,viewpoint
557988280,-37.2367762,143.1839561,Sugarloaf View,viewpoint
557988324,-37.230093,143.1949684,Red Rock,viewpoint
557988363,-37.2285042,143.2006058,,viewpoint
558681082,-37.2640247,142.8898475,One Tree Hill,viewpoint
559370774,-38.2247771,143.9953455,Barwon Park,attraction
559773908,-26.5620848,153.0839949,,viewpoint
560708651,-37.3950229,146.1403931,Mount Terrible,viewpoint
561057386,-30.8154821,152.9240294,Yarriabini Lookout,viewpoint
561125538,-28.365921,152.760437,Glennies Chair,attraction
561538925,-37.7973569,145.0006176,,viewpoint
562620258,-31.9038838,152.4400186,Apex Lookout,viewpoint
562737925,-33.616867,150.5649989,Grose River Lookout,viewpoint
563633941,-37.1321019,142.3208359,Wallaby Rocks,viewpoint
563653508,-32.4081287,152.2227644,Mountain Lookout,viewpoint
563666224,-26.9239693,152.9476831,Cooee View,viewpoint
564444101,-36.5963657,143.946276,,viewpoint
564517163,-36.5591328,143.8737196,,viewpoint
564618199,-33.4167368,149.777661,,viewpoint
565299954,-37.8269468,145.3530267,,viewpoint
565300809,-37.8280063,145.3528089,SkyHigh Maze,attraction
566151351,-38.1638535,145.9310201,Warragul & District Historical Society Museum,museum
566510641,-39.8811431,147.8236125,,viewpoint
566511197,-40.0561187,148.0808591,Walkers Lookout,viewpoint
566511199,-40.0076815,148.1015331,Tobias Furneaux Lookout,viewpoint
566701872,-37.8610279,144.9056847,HMAS Castlemaine,museum
567843565,-27.6021633,153.3495464,Campbells Wharf Outlook,viewpoint
567845615,-27.60688,153.3682358,,viewpoint
568245994,-28.2013455,153.1842168,10,attraction
568245995,-28.1990701,153.1850732,14,attraction
568245996,-28.1976201,153.1854647,15,attraction
568246288,-28.201697,153.184032,9,attraction
568246290,-28.2002713,153.1831902,5,attraction
568246291,-28.2004487,153.1839462,7,attraction
568247166,-35.0413223,139.3738215,Sunnyside Lookout,viewpoint
568367786,-40.0114296,147.8700981,Shearwater Viewing Platform,viewpoint
568368680,-39.986347,148.190171,Patriarchs Lookout,viewpoint
568420728,-42.6772559,146.7127705,,viewpoint
568725656,-27.6374828,153.2484556,,viewpoint
568839915,-23.7012451,133.8641986,Museum of Central Australia & Strehlow Research Center,museum
569046873,-34.2301894,140.3652958,KOM Bridge lookout,viewpoint
569997027,-32.5573936,115.7318472,Bird Watching Platform,viewpoint
570812830,-33.9300974,151.1936405,George Hanna Museum,museum
571316287,-37.8819443,144.9762094,Point Ormond Lookout,viewpoint
571457953,-31.9874998,115.7535732,,viewpoint
572797894,-27.6111173,153.3540638,Macleay Island Water Tank,attraction
572994916,-39.9984988,147.9166774,40th Parallel Signpost,attraction
572995376,-40.0040933,147.9143874,,viewpoint
573061807,-39.7606488,147.958956,North East River Game Reserve,attraction
573298456,-39.8815606,147.823966,,viewpoint
574172067,-35.5400538,138.636806,Kleinig's Lookout,viewpoint
574190385,-27.6656466,153.0779707,Billabong Outlook,viewpoint
575558333,-27.8288307,114.1108298,Natural Bridge Lookout,viewpoint
575558366,-27.82343,114.1126378,Island Rock Lookout,viewpoint
575558385,-27.7681067,114.1292647,Eagle Gorge Lookout,viewpoint
575862881,-34.1176072,150.9731063,,viewpoint
575862957,-34.112986,150.9724706,,viewpoint
576491070,-26.0923837,113.5801327,Eagle Bluff,viewpoint
576491078,-26.0910468,113.5794649,Eagle Bluff,viewpoint
576843128,-32.5216253,115.7117587,,viewpoint
576843153,-32.5247178,115.7181117,,viewpoint
576883149,-36.7197004,146.8179962,Falls Lookout,viewpoint
576883293,-36.7142062,146.8253486,Marriotts Lookout,viewpoint
576983980,-35.766283,149.0012611,Hospital Hill Lookout,viewpoint
577032915,-31.9917007,151.998242,Mograni Lookout,viewpoint
577265772,-32.0248662,115.4509396,,viewpoint
577458140,-33.4755644,151.342931,Mount Pleasant Lookout,viewpoint
577520970,-37.819667,144.9754744,,viewpoint
577556061,-40.0011241,147.898475,Furneaux Museum,museum
579541581,-40.0816358,148.2737217,,viewpoint
580014052,-22.3608227,118.2883706,Junction Pool Lookout,viewpoint
580014065,-22.3600293,118.2862886,Amphitheatre,attraction
580020954,-22.4773723,118.5618852,Three Ways Lookout,viewpoint
581213698,-30.7432672,116.8119579,Reynoldson Reserve,attraction
581438059,-33.3107579,117.3384506,Giant Ram,attraction
581903216,-20.7042256,140.5086031,John Flynn Place,museum
581930268,-40.2002268,148.0712277,,viewpoint
582441020,-27.5102129,153.2890665,Cleveland Point Lighthouse,attraction
582441448,-31.7275405,115.761664,,viewpoint
582522346,-40.2025801,148.2477796,,viewpoint
582540521,-42.5898395,148.0853474,Reservoir,viewpoint
582709185,-25.2831948,152.8484522,Hervey Bay Historical Village & Museum,museum
582845251,-37.8429405,144.9332036,,viewpoint
583223295,-36.4187958,146.7118771,Murmungee Lookout,viewpoint
583443570,-26.0939396,151.43572,Boondooma Dam,viewpoint
583464916,-26.5759237,152.3215452,Landcruiser Mountain Park,theme_park
583479062,-27.0864802,152.6883611,Araucaria,attraction
583522752,-23.4075842,150.5003883,Santa Gertrudis Bull,attraction
583522753,-23.4076477,150.5011377,Romagnola Bull,attraction
583522754,-23.378917,150.479617,Droughtmaster Bull,attraction
583522756,-23.3431352,150.5206535,Brahman bull,attraction
583526115,-40.1221204,148.0146338,,viewpoint
583553623,-28.1889345,153.2699283,,viewpoint
586090727,-35.19912,148.6041,Pompey Pillar,attraction
586450261,-35.0604307,148.1090322,Mount Parnassus Lookout,viewpoint
587645354,-33.5533965,149.5135155,Vale Creek Wines,attraction
589184653,-27.0915202,152.6632558,Somerset Lookout,viewpoint
589184674,-27.0906979,152.6630573,,viewpoint
589906566,-41.6597226,145.9400256,Crater Peak,viewpoint
590034829,-41.6759141,145.9544026,,viewpoint
593406547,-41.59471,145.930554,Pencil Pine Lookout,viewpoint
594365265,-37.8131993,144.9743546,Old Treasury Building Museum,museum
595504813,-37.8085973,144.9754517,Fire Services Museum,museum
595574325,-37.1770314,142.5400303,Lake Bellfield Viewing Point,viewpoint
595868730,-37.608223,141.6884082,Peter Francis Points Arboretum,viewpoint
595869093,-37.494769,141.7208166,Giant Rock,viewpoint
595962116,-37.6760788,141.8416269,Wannon Falls,viewpoint
595962342,-37.6565228,141.9239507,Nigretta Falls,viewpoint
595962953,-35.1177641,117.8916218,Natural Bridge Lookout,viewpoint
595962962,-35.1185485,117.8923284,The Gap Lookout,viewpoint
595963149,-35.114196,117.9504991,Stony Hill Lookout,viewpoint
595963150,-35.1143867,117.9509545,Stony Hill Lookout,viewpoint
595963192,-35.1024121,117.967393,Salmon Holes Lookout,viewpoint
596083301,-37.9376357,141.8849346,Tumuli Laver Blisters,viewpoint
596083379,-37.9184726,141.9471818,Harman's Valley Lookout,viewpoint
596083410,-37.9085004,141.9746813,Harman Cave 1,viewpoint
596083413,-37.9084622,141.9753529,Harman Cave 2,viewpoint
596083554,-37.9074393,141.9771401,Bridge Cave 1,viewpoint
596089810,-38.0591651,141.9223331,Lake Surprise Lookout,viewpoint
596136757,-38.3459442,141.6077191,Maritime Discovery Centre,attraction
596836924,-28.099164,153.3265716,Gold Coast War Museum,museum
597558921,-37.8635895,145.0614102,,viewpoint
597723831,-33.3239631,115.6492682,,viewpoint
597723844,-33.3228539,115.6495547,,viewpoint
598020949,-37.4674467,143.2452925,Christmas Tree,attraction
598143704,-37.30548,143.270415,Raglan Falls Lookout,viewpoint
598158283,-35.5273746,138.6929325,,viewpoint
